Removed Pin From Net: NetName=LEDS Pin=U2-4
Change Component DesignItemId : Designator=D1 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D2 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D3 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D4 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D7 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D8 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D9 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D10 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D13 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D14 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D15 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D16 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D19 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D20 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D21 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=D22 Old DesignItemId= New DesignItemId=1N4148TA
Change Component DesignItemId : Designator=R1 Old DesignItemId= New DesignItemId=10K
Change Component DesignItemId : Designator=R2 Old DesignItemId= New DesignItemId=10K
Change Component DesignItemId : Designator=R3 Old DesignItemId= New DesignItemId=10K
Change Component DesignItemId : Designator=R6 Old DesignItemId= New DesignItemId=10K
Change Component DesignItemId : Designator=R7 Old DesignItemId= New DesignItemId=10K
Change Component DesignItemId : Designator=R8 Old DesignItemId= New DesignItemId=10K
Change Component DesignItemId : Designator=ENC1 Old DesignItemId= New DesignItemId=EC11
Change Component DesignItemId : Designator=ENC2 Old DesignItemId= New DesignItemId=EC11
Change Component DesignItemId : Designator=P1 Old DesignItemId= New DesignItemId=Header-Female-2.54_1x13
Change Component DesignItemId : Designator=P2 Old DesignItemId= New DesignItemId=Header-Female-2.54_1x13
Change Component DesignItemId : Designator=S1 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S2 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S3 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S4 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S7 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S8 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S9 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S10 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S13 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S14 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S15 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S16 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S19 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S20 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S21 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=S22 Old DesignItemId= New DesignItemId=MX1A-11NW
Change Component DesignItemId : Designator=U2 Old DesignItemId= New DesignItemId=SK6812(v.2)
Change Component DesignItemId : Designator=U3 Old DesignItemId= New DesignItemId=SK6812(v.2)
Change Component DesignItemId : Designator=U4 Old DesignItemId= New DesignItemId=SK6812(v.2)
Change Component DesignItemId : Designator=U5 Old DesignItemId= New DesignItemId=SK6812(v.2)
Change Component DesignItemId : Designator=U6 Old DesignItemId= New DesignItemId=SK6812(v.2)
Change Component DesignItemId : Designator=PCB1 Old DesignItemId= New DesignItemId=SSD1306-128x64-OLED-I2C
Change Component DesignItemId : Designator=U1 Old DesignItemId= New DesignItemId=WEMOS_LOLIN32_V1.0.0 Rev JPMA
Change Component DesignItemId : Designator=LED1 Old DesignItemId= New DesignItemId=WS2812B
Change Component DesignItemId : Designator=LED2 Old DesignItemId= New DesignItemId=WS2812B
Change Component DesignItemId : Designator=LED3 Old DesignItemId= New DesignItemId=WS2812B
Change Component DesignItemId : Designator=LED4 Old DesignItemId= New DesignItemId=WS2812B
Change component parameters: Designator = "U1" ("U1"); Footprint = "WEMOS LOLIN32 LITE V1.0.0 UC"; UniqueID = "\gge1bdc0ab44f99f92d" ("gge1bdc0ab44f99f92d")
Change component parameters (AddParameter): Name = "spicePre"; Value = "X"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "timeStamp"; Value = "1456014235"; VariantName = "[No Variations]"
Change component parameters: Designator = "S1" ("S1"); Footprint = "MX1A"; UniqueID = "\gge0ac0bd892f9b1ec0" ("gge0ac0bd892f9b1ec0")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S2" ("S2"); Footprint = "MX1A"; UniqueID = "\gge16ca49f37df57620" ("gge16ca49f37df57620")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S3" ("S3"); Footprint = "MX1A"; UniqueID = "\ggeb21ed8cc1c3b642b" ("ggeb21ed8cc1c3b642b")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S4" ("S4"); Footprint = "MX1A"; UniqueID = "\ggeb4af5bc4dd85243d" ("ggeb4af5bc4dd85243d")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S7" ("S7"); Footprint = "MX1A"; UniqueID = "\gge645ed82ea5a47d74" ("gge645ed82ea5a47d74")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S8" ("S8"); Footprint = "MX1A"; UniqueID = "\gge528eaac5fe170b76" ("gge528eaac5fe170b76")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S9" ("S9"); Footprint = "MX1A"; UniqueID = "\gge82f79cc1abfd6827" ("gge82f79cc1abfd6827")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S10" ("S10"); Footprint = "MX1A"; UniqueID = "\gge8a04837b5e6de309" ("gge8a04837b5e6de309")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S13" ("S13"); Footprint = "MX1A"; UniqueID = "\gge992e87e878284c83" ("gge992e87e878284c83")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S14" ("S14"); Footprint = "MX1A"; UniqueID = "\gge2d0f9b3bdc334ecd" ("gge2d0f9b3bdc334ecd")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S15" ("S15"); Footprint = "MX1A"; UniqueID = "\gged9b92ad1e11f2f39" ("gged9b92ad1e11f2f39")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S16" ("S16"); Footprint = "MX1A"; UniqueID = "\ggeefb94aec797f6b83" ("ggeefb94aec797f6b83")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S19" ("S19"); Footprint = "MX1A"; UniqueID = "\gge8134c266cb6833f6" ("gge8134c266cb6833f6")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S20" ("S20"); Footprint = "MX1A"; UniqueID = "\gge6adb3b66072942ca" ("gge6adb3b66072942ca")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S21" ("S21"); Footprint = "MX1A"; UniqueID = "\ggef2c0a2a5cbef09e6" ("ggef2c0a2a5cbef09e6")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "S22" ("S22"); Footprint = "MX1A"; UniqueID = "\gge66c019655d1d2b56" ("gge66c019655d1d2b56")
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "540-MX1A-11NW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "link"; Value = "http://cherryamericas.com/wp-content/uploads/2014/12/mx_cat.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "S"; VariantName = "[No Variations]"
Change component parameters: Designator = "D1" ("D1"); Footprint = "DO-35"; UniqueID = "\gge6eb2f7ba7a12821c" ("gge6eb2f7ba7a12821c")
Change component parameters (AddParameter): Name = "BOM_Manufacturer"; Value = "FAIRCHILD"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "1N4148TA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "LCSC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "C124481"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contributor"; Value = "LCSC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "D"; VariantName = "[No Variations]"
Change component parameters: Designator = "D2" ("D2"); Footprint = "DO-35"; UniqueID = "\ggecca08e5caf06c018" ("ggecca08e5caf06c018")
Change component parameters (AddParameter): Name = "BOM_Manufacturer"; Value = "FAIRCHILD"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Manufacturer Part"; Value = "1N4148TA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier"; Value = "LCSC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "BOM_Supplier Part"; Value = "C124481"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contributor"; Value = "LCSC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "spicePre"; Value = "D"; VariantName = "[No Variations]"
Change component parameters: Designator = "D3" ("D3"); Footprint = "DO-35"; UniqueID = "\gge81689f1d3303caec" ("gge81689f1d3303caec")
Change component parameters (AddParameter): Name = "BOM_Manufacturer"; Value = "FAIRCHILD"; VariantName = "[No Variations]"
